"id","label","persistentId","source.label","sourceItemId","source.urlTemplate","concept.vocabulary.code","concept.code","concept.uri"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","editing","https://vocabs.dariah.eu/tadirah/editing"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","dataCleansing","https://vocabs.dariah.eu/tadirah/dataCleansing"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","communicating","https://vocabs.dariah.eu/tadirah/communicating"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","writing","https://vocabs.dariah.eu/tadirah/writing"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","structuralAnalysis","https://vocabs.dariah.eu/tadirah/structuralAnalysis"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","relationalAnalysis","https://vocabs.dariah.eu/tadirah/relationalAnalysis"
46566,"SentimentBuilder.com","RKsYx2","TAPoR","745","http://tapor.ca/tools/{source-item-id}","tadirah2","translating","https://vocabs.dariah.eu/tadirah/translating"
34736,"SentiStrength","r3BMtw",NA,NA,NA,"tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
34736,"SentiStrength","r3BMtw",NA,NA,NA,"tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
34736,"SentiStrength","r3BMtw",NA,NA,NA,"tadirah2","naturalLanguageProcessing","https://vocabs.dariah.eu/tadirah/naturalLanguageProcessing"
34736,"SentiStrength","r3BMtw",NA,NA,NA,"tadirah2","identifying","https://vocabs.dariah.eu/tadirah/identifying"
34736,"SentiStrength","r3BMtw",NA,NA,NA,"tadirah2","sentimentAnalysis","https://vocabs.dariah.eu/tadirah/sentimentAnalysis"
46569,"Serendip","DMgk2u","TAPoR","757","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46569,"Serendip","DMgk2u","TAPoR","757","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46569,"Serendip","DMgk2u","TAPoR","757","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46569,"Serendip","DMgk2u","TAPoR","757","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
46569,"Serendip","DMgk2u","TAPoR","757","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
46569,"Serendip","DMgk2u","TAPoR","757","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
46571,"SharedCopy","DKyzrr","TAPoR","1100","http://tapor.ca/tools/{source-item-id}","tadirah2","collaborating","https://vocabs.dariah.eu/tadirah/collaborating"
46571,"SharedCopy","DKyzrr","TAPoR","1100","http://tapor.ca/tools/{source-item-id}","tadirah2","annotating","https://vocabs.dariah.eu/tadirah/annotating"
48532,"Shiny Dracor","O15t20",NA,NA,NA,"tadirah2","programming","https://vocabs.dariah.eu/tadirah/programming"
48477,"SI-DIH Search Engine and Repository","mKQkz1",NA,NA,NA,"tadirah2","storing","https://vocabs.dariah.eu/tadirah/storing"
46574,"Siena (Simulation Investigation for Empirical Network Analysis)","CiFvAR","TAPoR","522","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46574,"Siena (Simulation Investigation for Empirical Network Analysis)","CiFvAR","TAPoR","522","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46574,"Siena (Simulation Investigation for Empirical Network Analysis)","CiFvAR","TAPoR","522","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46575,"Sifter","eyT2DY","TAPoR","704","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46575,"Sifter","eyT2DY","TAPoR","704","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
48506,"Sigil","v3c1Ee","TAPoR","944","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
48506,"Sigil","v3c1Ee","TAPoR","944","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
48506,"Sigil","v3c1Ee","TAPoR","944","http://tapor.ca/tools/{source-item-id}","tadirah2","editing","https://vocabs.dariah.eu/tadirah/editing"
48506,"Sigil","v3c1Ee","TAPoR","944","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","communicating","https://vocabs.dariah.eu/tadirah/communicating"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","webDevelopment","https://vocabs.dariah.eu/tadirah/webDevelopment"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","webDevelopment","https://vocabs.dariah.eu/tadirah/webDevelopment"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","structuralAnalysis","https://vocabs.dariah.eu/tadirah/structuralAnalysis"
46581,"sigma.js","dvrBhg","TAPoR","734","http://tapor.ca/tools/{source-item-id}","tadirah2","relationalAnalysis","https://vocabs.dariah.eu/tadirah/relationalAnalysis"
46584,"SigmaJS","pb4O68","TAPoR","700","http://tapor.ca/tools/{source-item-id}","tadirah2","programming","https://vocabs.dariah.eu/tadirah/programming"
46584,"SigmaJS","pb4O68","TAPoR","700","http://tapor.ca/tools/{source-item-id}","tadirah2","programming","https://vocabs.dariah.eu/tadirah/programming"
46584,"SigmaJS","pb4O68","TAPoR","700","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46584,"SigmaJS","pb4O68","TAPoR","700","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
46584,"SigmaJS","pb4O68","TAPoR","700","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46584,"SigmaJS","pb4O68","TAPoR","700","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
46585,"Silobreaker","d99l3U","TAPoR","1071","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46585,"Silobreaker","d99l3U","TAPoR","1071","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46589,"SimCA 2.0","Cg2X39","TAPoR","423","http://tapor.ca/tools/{source-item-id}","tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
46589,"SimCA 2.0","Cg2X39","TAPoR","423","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46589,"SimCA 2.0","Cg2X39","TAPoR","423","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46589,"SimCA 2.0","Cg2X39","TAPoR","423","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46589,"SimCA 2.0","Cg2X39","TAPoR","423","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
46593,"SIMILE Widgets: Exhibit 3.0","7o4Zu0","TAPoR","99","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46593,"SIMILE Widgets: Exhibit 3.0","7o4Zu0","TAPoR","99","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46593,"SIMILE Widgets: Exhibit 3.0","7o4Zu0","TAPoR","99","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
46593,"SIMILE Widgets: Exhibit 3.0","7o4Zu0","TAPoR","99","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46593,"SIMILE Widgets: Exhibit 3.0","7o4Zu0","TAPoR","99","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
46593,"SIMILE Widgets: Exhibit 3.0","7o4Zu0","TAPoR","99","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
46593,"SIMILE Widgets: Exhibit 3.0","7o4Zu0","TAPoR","99","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
48675,"SIMILE Widgets: Gadget","ZtCxCo","TAPoR","100","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
48675,"SIMILE Widgets: Gadget","ZtCxCo","TAPoR","100","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
48674,"SIMILE Widgets: JsTeX","N7L6iE","TAPoR","101","http://tapor.ca/tools/{source-item-id}","tadirah2","programming","https://vocabs.dariah.eu/tadirah/programming"
48674,"SIMILE Widgets: JsTeX","N7L6iE","TAPoR","101","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
48674,"SIMILE Widgets: JsTeX","N7L6iE","TAPoR","101","http://tapor.ca/tools/{source-item-id}","tadirah2","programming","https://vocabs.dariah.eu/tadirah/programming"
48674,"SIMILE Widgets: JsTeX","N7L6iE","TAPoR","101","http://tapor.ca/tools/{source-item-id}","tadirah2","transformation","https://vocabs.dariah.eu/tadirah/transformation"
46597,"SIMILE Widgets: Timeline","wPyBrF","TAPoR","102","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46597,"SIMILE Widgets: Timeline","wPyBrF","TAPoR","102","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46597,"SIMILE Widgets: Timeline","wPyBrF","TAPoR","102","http://tapor.ca/tools/{source-item-id}","tadirah2","annotating","https://vocabs.dariah.eu/tadirah/annotating"
46599,"SIMILE Widgets: Timeplot","kOYQXy","TAPoR","103","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46599,"SIMILE Widgets: Timeplot","kOYQXy","TAPoR","103","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46599,"SIMILE Widgets: Timeplot","kOYQXy","TAPoR","103","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46599,"SIMILE Widgets: Timeplot","kOYQXy","TAPoR","103","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
46601,"SIMILE Widgets: Welkin","SP3W4p","TAPoR","356","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46601,"SIMILE Widgets: Welkin","SP3W4p","TAPoR","356","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46601,"SIMILE Widgets: Welkin","SP3W4p","TAPoR","356","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46601,"SIMILE Widgets: Welkin","SP3W4p","TAPoR","356","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
46603,"Simple Authorship Clustering","7Sr9Ph","TAPoR","662","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46603,"Simple Authorship Clustering","7Sr9Ph","TAPoR","662","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46603,"Simple Authorship Clustering","7Sr9Ph","TAPoR","662","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46603,"Simple Authorship Clustering","7Sr9Ph","TAPoR","662","http://tapor.ca/tools/{source-item-id}","tadirah2","visualAnalysis","https://vocabs.dariah.eu/tadirah/visualAnalysis"
40827,"Simple Dynamic Modelling","ASSQXO",NA,NA,NA,"tadirah2","modeling","https://vocabs.dariah.eu/tadirah/modeling"
46605,"Simple Sentiment Analysis","ZPNpqc","TAPoR","590","http://tapor.ca/tools/{source-item-id}","tadirah2","networkAnalysis","https://vocabs.dariah.eu/tadirah/networkAnalysis"
46605,"Simple Sentiment Analysis","ZPNpqc","TAPoR","590","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46605,"Simple Sentiment Analysis","ZPNpqc","TAPoR","590","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46605,"Simple Sentiment Analysis","ZPNpqc","TAPoR","590","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
46605,"Simple Sentiment Analysis","ZPNpqc","TAPoR","590","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
46609,"SimpleTCT","1Svp5o","TAPoR","200","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46609,"SimpleTCT","1Svp5o","TAPoR","200","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46609,"SimpleTCT","1Svp5o","TAPoR","200","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
46609,"SimpleTCT","1Svp5o","TAPoR","200","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
46609,"SimpleTCT","1Svp5o","TAPoR","200","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
46609,"SimpleTCT","1Svp5o","TAPoR","200","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
46609,"SimpleTCT","1Svp5o","TAPoR","200","http://tapor.ca/tools/{source-item-id}","tadirah2","editing","https://vocabs.dariah.eu/tadirah/editing"
46609,"SimpleTCT","1Svp5o","TAPoR","200","http://tapor.ca/tools/{source-item-id}","tadirah2","comparing","https://vocabs.dariah.eu/tadirah/comparing"
46612,"SiteCrawler","baro8H","TAPoR","992","http://tapor.ca/tools/{source-item-id}","tadirah2","webCrawling","https://vocabs.dariah.eu/tadirah/webCrawling"
46612,"SiteCrawler","baro8H","TAPoR","992","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46612,"SiteCrawler","baro8H","TAPoR","992","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46612,"SiteCrawler","baro8H","TAPoR","992","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
46612,"SiteCrawler","baro8H","TAPoR","992","http://tapor.ca/tools/{source-item-id}","tadirah2","gathering","https://vocabs.dariah.eu/tadirah/gathering"
46615,"SiteSucker","vq4rfD","TAPoR","1438","http://tapor.ca/tools/{source-item-id}","tadirah2","webCrawling","https://vocabs.dariah.eu/tadirah/webCrawling"
46615,"SiteSucker","vq4rfD","TAPoR","1438","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46615,"SiteSucker","vq4rfD","TAPoR","1438","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46615,"SiteSucker","vq4rfD","TAPoR","1438","http://tapor.ca/tools/{source-item-id}","tadirah2","archiving","https://vocabs.dariah.eu/tadirah/archiving"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","programming","https://vocabs.dariah.eu/tadirah/programming"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","programming","https://vocabs.dariah.eu/tadirah/programming"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","modeling","https://vocabs.dariah.eu/tadirah/modeling"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","capturing","https://vocabs.dariah.eu/tadirah/capturing"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","imaging","https://vocabs.dariah.eu/tadirah/imaging"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","designing","https://vocabs.dariah.eu/tadirah/designing"
46618,"Sketch2Code","p5FdXa","TAPoR","1552","http://tapor.ca/tools/{source-item-id}","tadirah2","dataRecognition","https://vocabs.dariah.eu/tadirah/dataRecognition"
46619,"Sketchbook Pro","dvk4Oj","TAPoR","787","http://tapor.ca/tools/{source-item-id}","tadirah2","designing","https://vocabs.dariah.eu/tadirah/designing"
46619,"Sketchbook Pro","dvk4Oj","TAPoR","787","http://tapor.ca/tools/{source-item-id}","tadirah2","drawing","https://vocabs.dariah.eu/tadirah/drawing"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","modeling","https://vocabs.dariah.eu/tadirah/modeling"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","dataVisualization","https://vocabs.dariah.eu/tadirah/dataVisualization"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","analyzing","https://vocabs.dariah.eu/tadirah/analyzing"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","contentAnalysis","https://vocabs.dariah.eu/tadirah/contentAnalysis"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","interpreting","https://vocabs.dariah.eu/tadirah/interpreting"
46622,"Sketch Engine","H5N6rQ","TAPoR","1634","http://tapor.ca/tools/{source-item-id}","tadirah2","stylisticAnalysis","https://vocabs.dariah.eu/tadirah/stylisticAnalysis"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","modeling","https://vocabs.dariah.eu/tadirah/modeling"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","discovering","https://vocabs.dariah.eu/tadirah/discovering"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","sharing","https://vocabs.dariah.eu/tadirah/sharing"
46626,"Sketchfab","X9Gl7m","TAPoR","1596","http://tapor.ca/tools/{source-item-id}","tadirah2","imaging","https://vocabs.dariah.eu/tadirah/imaging"
46628,"SketchUp (Formerly Google SketchUp)","zyEVrb","TAPoR","1501","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
46628,"SketchUp (Formerly Google SketchUp)","zyEVrb","TAPoR","1501","http://tapor.ca/tools/{source-item-id}","tadirah2","modeling","https://vocabs.dariah.eu/tadirah/modeling"
46628,"SketchUp (Formerly Google SketchUp)","zyEVrb","TAPoR","1501","http://tapor.ca/tools/{source-item-id}","tadirah2","creating","https://vocabs.dariah.eu/tadirah/creating"
46628,"SketchUp (Formerly Google SketchUp)","zyEVrb","TAPoR","1501","http://tapor.ca/tools/{source-item-id}","tadirah2","interpreting","https://vocabs.dariah.eu/tadirah/interpreting"
46628,"SketchUp (Formerly Google SketchUp)","zyEVrb","TAPoR","1501","http://tapor.ca/tools/{source-item-id}","tadirah2","interpreting","https://vocabs.dariah.eu/tadirah/interpreting"
46628,"SketchUp (Formerly Google SketchUp)","zyEVrb","TAPoR","1501","http://tapor.ca/tools/{source-item-id}","tadirah2","designing","https://vocabs.dariah.eu/tadirah/designing"
46631,"Skim","nuPiBo","TAPoR","1411","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
46631,"Skim","nuPiBo","TAPoR","1411","http://tapor.ca/tools/{source-item-id}","tadirah2","enriching","https://vocabs.dariah.eu/tadirah/enriching"
46631,"Skim","nuPiBo","TAPoR","1411","http://tapor.ca/tools/{source-item-id}","tadirah2","annotating","https://vocabs.dariah.eu/tadirah/annotating"
46631,"Skim","nuPiBo","TAPoR","1411","http://tapor.ca/tools/{source-item-id}","tadirah2","annotating","https://vocabs.dariah.eu/tadirah/annotating"
46632,"Skitch","6mERlE","TAPoR","1176","http://tapor.ca/tools/{source-item-id}","tadirah2","annotating","https://vocabs.dariah.eu/tadirah/annotating"
46634,"Skype","zynYXp","TAPoR","1294","http://tapor.ca/tools/{source-item-id}","tadirah2","collaborating","https://vocabs.dariah.eu/tadirah/collaborating"
46634,"Skype","zynYXp","TAPoR","1294","http://tapor.ca/tools/{source-item-id}","tadirah2","collaborating","https://vocabs.dariah.eu/tadirah/collaborating"
46634,"Skype","zynYXp","TAPoR","1294","http://tapor.ca/tools/{source-item-id}","tadirah2","collaborating","https://vocabs.dariah.eu/tadirah/collaborating"
46634,"Skype","zynYXp","TAPoR","1294","http://tapor.ca/tools/{source-item-id}","tadirah2","communicating","https://vocabs.dariah.eu/tadirah/communicating"
46634,"Skype","zynYXp","TAPoR","1294","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
46634,"Skype","zynYXp","TAPoR","1294","http://tapor.ca/tools/{source-item-id}","tadirah2","disseminating","https://vocabs.dariah.eu/tadirah/disseminating"
46634,"Skype","zynYXp","TAPoR","1294","http://tapor.ca/tools/{source-item-id}","tadirah2","sharing","https://vocabs.dariah.eu/tadirah/sharing"
46635,"Slack","A3MkoH","TAPoR","854","http://tapor.ca/tools/{source-item-id}","tadirah2","communicating","https://vocabs.dariah.eu/tadirah/communicating"
46637,"Slideshare","bIYU0I","TAPoR","1175","http://tapor.ca/tools/{source-item-id}","tadirah2","publishing","https://vocabs.dariah.eu/tadirah/publishing"
