,access_right,communities,conference_acronym,conference_dates,conference_place,conference_title,conference_url,contributors,creators,description,doi,keywords,license,notes,prereserve_doi,publication_date,publication_type,references,title,upload_type,conceptdoi,files,xml_id,format
"0,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Akademie der Wissenschaften Mainz - Digitale Akademie, Deutschland', 'name': 'Kuczera, Andreas'}, {'affiliation': 'Berlin-Brandenburgische Akademie der Wissenschaften', 'name': 'Martin, Fechner'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4621992,""['DHd2019', 'Ediarum', 'Graphentechnologien', 'Forschungsdaten']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4621992', 'recid': 4621992}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Aristoteles multimodal – Mit ediarum in den Graphen,publication,10.5281/zenodo.4621991,""['103_final-KUCZERA_Andreas_Aristoteles_multimodal___Mit_ediarum_in_den_.pdf', '103_final-KUCZERA_Andreas_Aristoteles_multimodal___Mit_ediarum_in_den_.xml']"",103_final-KUCZERA_Andreas_Aristoteles_multimodal___Mit_ediarum_in_den_,Vortrag"
"1,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Hamburg, Deutschland', 'name': 'Kleymann, Rabea'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4621994,""['DHd2019', 'Theoriebildung', 'Softwareprototypen', 'Erkenntnistheorie', 'Forschungsinfrastruktur']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4621994', 'recid': 4621994}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Prototypen als Proto-Theorie? – Plädoyer einer digitalen Theoriebildung,publication,10.5281/zenodo.4621993,""['104_final-KLEYMANN_Rabea_Prototypen_als_Proto_Theorie____Pl�doyer_eine.pdf', '104_final-KLEYMANN_Rabea_Prototypen_als_Proto_Theorie____Pl�doyer_eine.xml']"",104_final-KLEYMANN_Rabea_Prototypen_als_Proto_Theorie____Pl�doyer_eine,Vortrag"
"2,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Paderborn, Deutschland', 'name': 'Seemann, Nina'}, {'affiliation': 'Universität Paderborn, Deutschland', 'name': 'Merten, Marie-Luis'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4621996,""['DHd2019', 'historische Sprachen', 'linguistische Annotationen', 'Toolkit']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4621996', 'recid': 4621996}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],UPB-Annotate: Ein maßgeschneidertes Toolkit für historische Texte,publication,10.5281/zenodo.4621995,""['106_final-SEEMANN_Nina_UPB_Annotate__Ein_ma�geschneidertes_Toolkit_f�r.pdf', '106_final-SEEMANN_Nina_UPB_Annotate__Ein_ma�geschneidertes_Toolkit_f�r.xml']"",106_final-SEEMANN_Nina_UPB_Annotate__Ein_ma�geschneidertes_Toolkit_f�r,Posterpräsentation"
"3,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Staatsarchiv des Kantons Zürich, Schweiz', 'name': 'Hodel, Tobias'}, {'affiliation': 'Computer Vision Lab, TU Wien', 'name': 'Diem, Markus'}, {'affiliation': 'Digital Humanities Lab, EPF Lausanne', 'name': 'Oliveira Ares, Sofia'}, {'affiliation': 'Citlab, Universität Rostock', 'name': 'Weidemann, Max'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4621999,""['DHd2019', 'Handwritten Text Recognition', 'Layout Analysis', 'Transcription', 'Crowdsourcing']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4621999', 'recid': 4621999}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Automatic Text and Feature Recognition: Mit READ Werkzeugen Texte erkennen und Dokumente analysieren,publication,10.5281/zenodo.4621998,""['108_final-HODEL_Tobias_Automatic_Text_and_Feature_Recognition__Mit_REA.pdf', '108_final-HODEL_Tobias_Automatic_Text_and_Feature_Recognition__Mit_REA.xml']"",108_final-HODEL_Tobias_Automatic_Text_and_Feature_Recognition__Mit_REA,Workshop"
"4,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Regensburg, Deutschland', 'name': 'Wehrheim, Lino'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4622001,""['DHd2019', 'Topic Models', 'ökonomische Experten', 'Wirtschaftsgeschichte']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4622001', 'recid': 4622001}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Von Wirtschaftsweisen und Topic Models: 50 Jahre ökonomische Expertise aus einer Text Mining Perspektive,publication,10.5281/zenodo.4622000,""['109_final-WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.pdf', '109_final-WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah.xml']"",109_final-WEHRHEIM_Lino_Von_Wirtschaftsweisen_und_Topic_Models__50_Jah,Vortrag"
"5,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Forschungsverbund Marbach Weimar Wolfenbüttel, Deutschland Herzog August Bibliothek Wolfenbüttel', 'name': 'Steyer, Timo'}, {'affiliation': 'Max Weber Stiftung', 'name': 'Neumann, Katrin'}, {'affiliation': 'Universität Wien', 'name': 'Seltmann, Melanie'}, {'affiliation': 'Universität Graz', 'name': 'Walter, Scholger'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4622003,""['DHd2019', 'Digitales Publizieren', 'Barcamp', 'Wissenschaftskommunikation']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4622003', 'recid': 4622003}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Barcamp: Digitales Publizieren zwischen Experiment und Etablierung,publication,10.5281/zenodo.4622002,""['111_final-STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.pdf', '111_final-STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml']"",111_final-STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime,Workshop"
"6,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Paderborn, Deutschland', 'name': 'Bäumer, Frederik Simon'}, {'affiliation': 'Universität Paderborn, Deutschland', 'name': 'Buff, Bianca'}, {'affiliation': 'Universität Paderborn, Deutschland', 'name': 'Geierhos, Michaela'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4622006,""['DHd2019', 'Privatsphäre', 'inhärente Informationen', 'Informationsextraktion']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4622006', 'recid': 4622006}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Potentielle Privatsphäreverletzungen aufdecken und automatisiert sichtbar machen,publication,10.5281/zenodo.4622005,""['112_final-GEIERHOS_Michaela_Potentielle_Privatsph�reverletzungen_aufde.pdf', '112_final-GEIERHOS_Michaela_Potentielle_Privatsph�reverletzungen_aufde.xml']"",112_final-GEIERHOS_Michaela_Potentielle_Privatsph�reverletzungen_aufde,Vortrag"
"7,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Leipzig, Deutschland', 'name': 'Helm, Wiebke'}, {'affiliation': 'Universität Hildesheim, Deutschland', 'name': 'Im, Chanjong'}, {'affiliation': 'Universität Hildesheim, Deutschland', 'name': 'Mandl, Thomas'}, {'affiliation': 'Universität Leipzig, Deutschland', 'name': 'Schmideler, Sebastian'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4622008,""['DHd2019', 'Distant Viewing', 'Bildverarbeitung', 'Klassifikation', 'Stilmotrie', 'Objekterkennung']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4622008', 'recid': 4622008}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Herausforderungen für die Klassifikation historischer Buchillustrationen. Überlegungen am Beispiel retrodigitalisierter Kinder- und Jugendsachbücher des 19. Jahrhunderts,publication,10.5281/zenodo.4622007,""['113_final-MANDL_Thomas_Herausforderungen_f�r_die_Klassifikation_histor.pdf', '113_final-MANDL_Thomas_Herausforderungen_f�r_die_Klassifikation_histor.xml']"",113_final-MANDL_Thomas_Herausforderungen_f�r_die_Klassifikation_histor,Posterpräsentation"
"8,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'Universität Würzburg, Deutschland', 'name': 'Calvo Tello, José'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4622010,""['DHd2019', 'Gattung', 'Maschinelles Lernen', 'Korpora', 'Spanisch']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4622010', 'recid': 4622010}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Gattungserkennung über 500 Jahre,publication,10.5281/zenodo.4622009,""['115_final-CALVO_TELLO_Jose_Gattungserkennung_�ber_500_Jahre.pdf', '115_final-CALVO_TELLO_Jose_Gattungserkennung_�ber_500_Jahre.xml']"",115_final-CALVO_TELLO_Jose_Gattungserkennung_�ber_500_Jahre,Posterpräsentation"
"9,open,""[{'identifier': 'dhd'}, {'identifier': 'zenodo'}]"",DHd 2019,25.03.2019 - 29.03.2019,Frankfurt am Main und Mainz,""DHd 2019 Digital Humanities multimedial und multimodal. 6. Tagung des Verbands """"Digital Humanities im deutschsprachigen Raum"""""",https://dhd2019.org/,""[{'affiliation': 'Bergische Universität Wuppertal, Lehrstuhl für Digital Humanities', 'name': 'Sahle, Patrick', 'type': 'Editor'}, {'affiliation': 'Digital Humanities im deutschsprachigen Raum e.V.', 'name': 'Helling, Patrick', 'type': 'Editor'}]"",""[{'affiliation': 'FH Potsdam, Deutschland', 'name': 'Wuttke, Ulrike'}, {'affiliation': 'FH Potsdam, Deutschland', 'name': 'Neuroth, Heike'}]"",A single abstract from the DHd-2019 Book of Abstracts.,10.5281/zenodo.4622012,""['DHd2019', 'Infrastrukturen', 'eLearning', 'Training']"",CC-BY-4.0,""Sofern eine editorische Arbeit an dieser Publikation stattgefunden hat, dann bestand diese aus der Eliminierung von Bindestrichen in Überschriften, die aufgrund fehlerhafter Silbentrennung entstanden sind, der Vereinheitlichung von Namen der Autor*innen in das Schema """"Nachname, Vorname"""" und/oder der Trennung von Überschrift und Unterüberschrift durch die Setzung eines Punktes, sofern notwendig."",""{'doi': '10.5281/zenodo.4622012', 'recid': 4622012}"",2019-03-16,conferencepaper,['https://doi.org/10.5281/zenodo.2600812'],Die PARTHENOS Training Suite,publication,10.5281/zenodo.4622011,""['116_final-WUTTKE_Ulrike_Die_PARTHENOS_Training_Suite.pdf', '116_final-WUTTKE_Ulrike_Die_PARTHENOS_Training_Suite.xml']"",116_final-WUTTKE_Ulrike_Die_PARTHENOS_Training_Suite,Posterpräsentation"
